customer_id,propensity_term_deposit,propensity_housing_loan,propensity_personal_loan,age,job,marital,education,balance,housing,loan,y
C100347,0.0771,0.7969,0.1749,39,blue-collar,married,primary,-100,yes,no,no
C100348,0.0885,0.7203,0.1635,44,services,married,tertiary,510,yes,no,no
C100349,0.093,0.5804,0.1727,55,management,married,tertiary,685,yes,no,no
C100350,0.1105,0.6952,0.1672,46,management,single,tertiary,187,yes,no,no
C100351,0.0885,0.6708,0.1699,45,blue-collar,married,secondary,66,yes,no,no
C100352,0.0995,0.7631,0.1659,34,admin.,married,secondary,560,yes,no,no
C100353,0.0764,0.7383,0.172,36,blue-collar,married,secondary,0,yes,no,no
C100354,0.0771,0.4966,0.1086,59,unknown,divorced,unknown,27,no,no,no
C100355,0.0995,0.5804,0.1727,31,admin.,single,secondary,12,yes,no,no
C100356,0.093,0.7456,0.1596,44,blue-collar,single,secondary,34,yes,no,no
C100357,0.0991,0.6929,0.1624,33,entrepreneur,single,tertiary,1068,yes,no,no
C100358,0.0864,0.8029,0.1727,40,blue-collar,married,secondary,211,yes,no,no
C100359,0.0991,0.6708,0.172,46,admin.,single,tertiary,377,yes,no,no
C100360,0.0769,0.7132,0.1695,48,management,married,tertiary,263,yes,no,no
C100361,0.0864,0.796,0.1656,42,services,married,secondary,1263,yes,no,no
C100362,0.0771,0.6598,0.1715,27,services,married,secondary,8,yes,no,no
C100363,0.0769,0.741,0.1749,48,admin.,married,secondary,126,yes,yes,no
C100364,0.1161,0.6919,0.1705,59,admin.,married,secondary,230,yes,no,no
C100365,0.0864,0.6528,0.172,46,technician,married,tertiary,841,yes,no,no
C100366,0.1161,0.6708,0.1695,38,admin.,divorced,secondary,308,yes,no,no
C100367,0.0995,0.6474,0.1715,43,management,divorced,tertiary,1,yes,no,no
C100368,0.0769,0.6041,0.1595,38,admin.,divorced,tertiary,86,yes,no,no
C100369,0.1057,0.7672,0.0561,23,student,single,secondary,157,yes,no,no
C100370,0.0769,0.6041,0.1708,34,services,married,secondary,22,yes,no,no
C100371,0.0769,0.7149,0.1635,38,admin.,married,secondary,46,yes,yes,no
C100372,0.0864,0.6929,0.1509,37,blue-collar,married,secondary,1293,no,no,no
C100373,0.1026,0.7441,0.1547,25,admin.,single,secondary,122,yes,no,no
C100374,0.0885,0.7962,0.1333,48,blue-collar,married,unknown,131,yes,no,no
C100375,0.105,0.8008,0.1672,49,blue-collar,single,secondary,143,yes,no,no
C100376,0.1057,0.6929,0.1586,38,admin.,single,secondary,393,no,no,no
C100377,0.0885,0.6929,0.1695,43,blue-collar,married,primary,98,yes,no,no
C100378,0.0771,0.6287,0.1672,33,management,married,tertiary,0,yes,no,no
C100379,0.0769,0.6424,0.1742,55,blue-collar,married,secondary,224,yes,no,no
C100380,0.0995,0.796,0.1635,38,blue-collar,married,secondary,757,yes,no,no
C100381,0.093,0.7834,0.1749,49,services,married,secondary,245,yes,yes,no
C100382,0.093,0.6612,0.1336,40,management,married,secondary,8486,no,no,no
C100383,0.0885,0.7901,0.1333,43,admin.,married,unknown,350,no,no,no
C100384,0.093,0.6414,0.173,38,blue-collar,married,secondary,20,yes,no,no
C100385,0.0771,0.699,0.1672,58,services,married,secondary,1667,yes,yes,no
C100386,0.0771,0.7232,0.1375,57,technician,married,unknown,345,yes,no,no
C100387,0.0885,0.6598,0.1546,32,unemployed,married,secondary,10,yes,no,no
C100388,0.0898,0.6331,0.1645,56,management,married,tertiary,830,yes,yes,yes
C100389,0.0771,0.6194,0.1582,58,blue-collar,divorced,unknown,29,yes,no,no
C100390,0.0898,0.7383,0.1659,60,retired,divorced,secondary,545,yes,no,yes
C100391,0.1057,0.7132,0.1499,37,technician,married,tertiary,8730,yes,no,no
C100392,0.1161,0.6792,0.173,46,technician,divorced,tertiary,477,yes,no,no
C100393,0.0864,0.703,0.1733,27,admin.,married,secondary,4,yes,no,no
C100394,0.093,0.8008,0.1672,43,blue-collar,married,secondary,1205,yes,no,no
C100395,0.0771,0.6336,0.1596,32,technician,single,secondary,0,yes,yes,no
C100396,0.0995,0.7846,0.1635,40,admin.,single,secondary,263,yes,no,no
C100397,0.0771,0.6598,0.1582,38,admin.,married,secondary,1,no,no,no
C100398,0.0771,0.8029,0.1546,34,blue-collar,married,secondary,283,no,yes,no
C100399,0.093,0.8008,0.1742,47,blue-collar,married,primary,206,yes,no,no
C100400,0.0771,0.703,0.1665,42,housemaid,married,primary,17,yes,no,no
C100401,0.0771,0.6701,0.1708,48,technician,married,secondary,141,yes,yes,no
C100402,0.1136,0.6294,0.1547,29,self-employed,single,tertiary,16,yes,no,no
C100403,0.0885,0.7749,0.172,50,services,married,secondary,206,yes,no,no
C100404,0.0885,0.532,0.1393,52,technician,married,unknown,7,no,no,no
C100405,0.0763,0.5861,0.1476,50,management,married,tertiary,0,no,no,no
C100406,0.0769,0.5659,0.1444,58,retired,married,tertiary,0,no,no,no
C100407,0.0995,0.8025,0.1672,46,blue-collar,divorced,primary,1927,yes,no,no
C100408,0.093,0.7846,0.172,38,technician,married,secondary,284,yes,no,no
C100409,0.0995,0.7669,0.1727,46,blue-collar,married,secondary,1660,yes,no,no
C100410,0.0995,0.7962,0.1574,32,services,single,secondary,406,yes,no,no
C100411,0.1105,0.779,0.1672,51,blue-collar,married,primary,230,yes,no,no
C100412,0.0864,0.7383,0.1693,39,admin.,single,secondary,-25,yes,no,no
C100413,0.0885,0.779,0.1742,48,admin.,married,secondary,182,yes,no,no
C100414,0.0885,0.6929,0.1695,36,entrepreneur,married,tertiary,1169,yes,no,no
C100415,0.0864,0.5884,0.1708,34,admin.,divorced,secondary,67,yes,no,no
C100416,0.0885,0.7383,0.1468,40,technician,married,secondary,77,no,no,no
C100417,0.0769,0.6653,0.1586,43,unemployed,married,secondary,0,yes,no,no
C100418,0.0864,0.7383,0.1705,52,blue-collar,divorced,primary,55,yes,yes,no
C100419,0.093,0.5884,0.1765,33,technician,married,secondary,72,yes,no,no
C100420,0.1105,0.6336,0.1645,49,management,single,tertiary,163,yes,no,no
C100421,0.0995,0.6041,0.1574,32,management,single,tertiary,151,yes,no,no
C100422,0.0864,0.7408,0.1635,39,admin.,single,secondary,113,yes,no,no
C100423,0.0769,0.703,0.172,40,blue-collar,married,secondary,0,yes,no,no
C100424,0.0995,0.6041,0.173,38,technician,single,tertiary,9,yes,no,no
C100425,0.0995,0.6708,0.1672,43,management,married,secondary,375,yes,no,no
C100426,0.0885,0.7889,0.1672,39,services,married,secondary,1142,yes,no,no
C100427,0.1057,0.779,0.1672,54,blue-collar,married,primary,2102,yes,no,no
C100428,0.105,0.6968,0.1333,38,technician,single,tertiary,4325,yes,no,no
C100429,0.093,0.7962,0.1695,40,blue-collar,married,secondary,217,yes,no,no
C100430,0.093,0.6612,0.1749,55,admin.,married,secondary,131,yes,no,no
C100431,0.0771,0.762,0.1596,42,management,married,tertiary,1680,yes,no,no
C100432,0.0885,0.6612,0.1695,39,blue-collar,married,secondary,0,yes,no,no
C100433,0.0885,0.7383,0.1665,40,blue-collar,married,primary,46,yes,no,no
C100434,0.0864,0.7969,0.1672,32,blue-collar,married,secondary,320,yes,no,no
C100435,0.093,0.6041,0.1708,55,admin.,married,secondary,183,yes,no,no
C100436,0.0763,0.6875,0.1517,45,blue-collar,married,secondary,39,no,no,no
C100437,0.105,0.7059,0.1574,35,management,single,tertiary,560,yes,no,no
C100438,0.1057,0.7232,0.1574,58,technician,divorced,secondary,469,no,no,no
C100439,0.0864,0.7962,0.1672,35,admin.,married,secondary,530,yes,no,no
C100440,0.0764,0.703,0.1705,49,services,married,primary,61,yes,no,no
C100441,0.0995,0.7099,0.1519,34,technician,single,tertiary,242,yes,no,no
C100442,0.0885,0.7969,0.1708,36,blue-collar,married,secondary,139,yes,no,no
C100443,0.0898,0.6192,0.1656,24,self-employed,single,secondary,0,yes,no,no
C100444,0.0995,0.8,0.1708,34,technician,married,secondary,367,yes,no,no
C100445,0.1064,0.6336,0.1742,51,admin.,divorced,secondary,228,yes,no,no
C100446,0.0995,0.6035,0.1333,39,technician,single,unknown,45248,yes,no,yes
C100447,0.0885,0.6414,0.1547,50,self-employed,married,unknown,-84,yes,no,no
C100448,0.1136,0.7846,0.1519,32,services,single,secondary,310,yes,no,no
C100449,0.0769,0.7627,0.148,42,blue-collar,married,unknown,132,yes,no,no
C100450,0.0927,0.7059,0.1672,50,technician,married,secondary,797,yes,no,no
C100451,0.0771,0.6598,0.1468,40,services,married,secondary,71,no,no,no
C100452,0.0771,0.5774,0.1546,46,management,divorced,unknown,2,yes,no,no
C100453,0.0995,0.7962,0.1519,37,management,married,tertiary,231,yes,yes,no
C100454,0.0885,0.7962,0.1715,34,blue-collar,married,secondary,270,yes,yes,no
C100455,0.0885,0.8029,0.172,44,blue-collar,married,secondary,274,yes,yes,no
C100456,0.0864,0.7962,0.1656,40,admin.,single,secondary,-109,yes,yes,no
C100457,0.0769,0.6598,0.1753,37,technician,married,secondary,1,yes,no,yes
C100458,0.093,0.7969,0.1708,33,blue-collar,single,secondary,-60,no,no,no
C100459,0.0771,0.6708,0.1738,35,blue-collar,married,secondary,89,yes,no,no
C100460,0.0771,0.6279,0.1635,58,blue-collar,divorced,secondary,-11,no,no,no
C100461,0.0885,0.6919,0.1749,39,blue-collar,married,primary,0,yes,no,no
C100462,0.0885,0.7969,0.1708,43,blue-collar,married,secondary,-509,yes,no,no
C100463,0.093,0.796,0.1695,39,unemployed,married,primary,408,yes,no,no
C100464,0.0771,0.6919,0.1574,36,services,single,primary,58,yes,no,no
C100465,0.1026,0.6968,0.1672,57,retired,single,secondary,1640,no,yes,no
C100466,0.0769,0.6598,0.1672,36,admin.,single,secondary,20,yes,no,no
C100467,0.0771,0.7107,0.1705,50,blue-collar,married,primary,71,yes,no,no
C100468,0.0771,0.703,0.1705,55,blue-collar,married,secondary,52,yes,no,no
C100469,0.0864,0.6528,0.1546,44,self-employed,married,tertiary,292,yes,no,no
C100470,0.0995,0.6929,0.1705,44,services,divorced,secondary,424,yes,no,no
C100471,0.0885,0.6414,0.1546,39,housemaid,single,primary,109,yes,no,no
C100472,0.105,0.6708,0.1333,46,blue-collar,married,unknown,1044,yes,no,no
C100473,0.0864,0.796,0.1676,39,blue-collar,married,secondary,983,yes,no,no
C100474,0.0939,0.7962,0.1402,34,admin.,married,secondary,869,no,no,yes
C100475,0.0885,0.7969,0.1635,40,blue-collar,married,primary,668,yes,no,no
C100476,0.0771,0.6919,0.1672,50,management,married,tertiary,964,yes,no,no
C100477,0.0995,0.7538,0.1476,31,management,single,secondary,301,yes,no,no
C100478,0.0995,0.7807,0.1574,37,admin.,single,secondary,140,yes,no,no
C100479,0.1161,0.779,0.1574,39,management,single,secondary,1877,yes,no,no
C100480,0.0885,0.6929,0.1672,51,blue-collar,married,primary,1127,yes,no,no
C100481,0.0898,0.7846,0.1693,41,technician,married,secondary,871,yes,no,no
C100482,0.093,0.7962,0.172,41,technician,married,secondary,767,yes,yes,no
C100483,0.0864,0.6612,0.1375,43,blue-collar,married,secondary,0,no,no,no
C100484,0.0995,0.7969,0.154,30,services,single,secondary,209,yes,no,no
C100485,0.0995,0.556,0.1369,54,management,divorced,primary,0,no,no,no
C100486,0.0864,0.7807,0.1635,43,blue-collar,divorced,secondary,110,yes,yes,no
C100487,0.1161,0.6041,0.1749,59,management,divorced,tertiary,-76,yes,yes,no
C100488,0.1161,0.779,0.148,47,technician,married,unknown,178,yes,no,no
C100489,0.0769,0.7969,0.1699,40,blue-collar,married,primary,-66,yes,no,no
C100490,0.0885,0.5896,0.1705,32,technician,married,secondary,0,yes,no,no
C100491,0.0771,0.5903,0.172,29,blue-collar,married,secondary,1,yes,no,no
C100492,0.0885,0.703,0.1742,36,blue-collar,married,secondary,0,yes,no,no
C100493,0.1026,0.5996,0.1097,55,unemployed,married,tertiary,5345,no,no,no
C100494,0.1161,0.8025,0.1784,30,blue-collar,divorced,secondary,-209,yes,no,no
C100495,0.0771,0.703,0.1693,39,admin.,single,secondary,0,yes,no,no
C100496,0.0771,0.6414,0.1656,39,blue-collar,divorced,secondary,42,yes,no,no
C100497,0.093,0.703,0.1547,50,blue-collar,divorced,secondary,41,yes,no,no
C100498,0.0885,0.8025,0.1715,44,blue-collar,married,secondary,-99,yes,no,no
C100499,0.0995,0.5903,0.1596,37,technician,single,secondary,17,yes,no,no
C100500,0.0764,0.8025,0.1645,46,admin.,married,primary,276,yes,yes,no
C100501,0.0864,0.8,0.1705,32,technician,single,unknown,-170,no,no,no
C100502,0.105,0.769,0.1517,37,management,single,tertiary,230,yes,yes,no
C100503,0.0771,0.666,0.1715,29,blue-collar,married,secondary,9,yes,no,no
C100504,0.1161,0.7969,0.1635,41,blue-collar,married,secondary,946,yes,no,no
C100505,0.0864,0.6929,0.1635,45,blue-collar,married,primary,1297,yes,no,no
C100506,0.0885,0.7541,0.1772,57,retired,divorced,secondary,-331,yes,no,no
C100507,0.0864,0.6414,0.1665,48,blue-collar,single,secondary,44,yes,no,no
C100508,0.0885,0.6035,0.1772,60,retired,married,secondary,15,no,no,no
C100509,0.1151,0.8008,0.1705,26,admin.,single,secondary,712,yes,no,no
C100510,0.1064,0.6294,0.1659,58,retired,married,secondary,5435,yes,no,no
C100511,0.0995,0.8,0.1695,34,admin.,married,secondary,507,yes,no,no
C100512,0.0898,0.6041,0.1582,55,unemployed,divorced,secondary,387,yes,no,yes
C100513,0.0763,0.7631,0.1659,41,blue-collar,married,primary,0,yes,yes,no
C100514,0.1161,0.6424,0.1665,50,management,divorced,secondary,1716,yes,no,no
C100515,0.093,0.7408,0.1699,49,entrepreneur,married,secondary,167,yes,yes,no
C100516,0.0764,0.7056,0.1427,44,admin.,married,unknown,40,no,yes,no
C100517,0.093,0.7962,0.1586,44,blue-collar,married,primary,148,yes,no,no
C100518,0.0769,0.7373,0.1693,31,technician,married,secondary,17,yes,yes,no
C100519,0.0995,0.6929,0.1596,34,blue-collar,single,tertiary,1011,yes,no,no
C100520,0.1042,0.7408,0.1336,46,management,single,unknown,1527,yes,no,no
C100521,0.0864,0.7232,0.1444,42,management,married,tertiary,744,no,no,no
C100522,0.0995,0.6424,0.172,52,admin.,married,secondary,484,yes,no,no
C100523,0.105,0.6294,0.1656,29,management,single,tertiary,0,yes,no,no
C100524,0.0885,0.5967,0.1695,53,retired,married,primary,136,yes,no,no
C100525,0.0864,0.6929,0.1659,43,blue-collar,married,secondary,1335,yes,no,no
C100526,0.0885,0.8,0.1519,38,management,married,secondary,517,yes,no,no
C100527,0.0995,0.7668,0.1695,46,management,married,tertiary,459,yes,no,no
C100528,0.0771,0.6336,0.1333,48,management,divorced,unknown,549,yes,no,no
C100529,0.0864,0.7589,0.1699,30,admin.,divorced,secondary,83,yes,yes,no
C100530,0.0864,0.7962,0.1516,44,blue-collar,married,primary,213,no,no,no
C100531,0.105,0.796,0.1659,31,housemaid,married,primary,203,yes,no,no
C100532,0.0898,0.8008,0.1546,42,services,single,secondary,518,yes,no,no
C100533,0.1136,0.6968,0.1546,40,management,single,tertiary,3877,yes,no,no
C100534,0.0864,0.7099,0.1705,52,admin.,married,secondary,1236,yes,no,no
C100535,0.112,0.7969,0.1665,45,blue-collar,divorced,secondary,756,yes,no,no
C100536,0.0864,0.7962,0.1749,48,blue-collar,married,secondary,157,yes,no,no
C100537,0.0769,0.7962,0.1705,45,blue-collar,married,primary,-66,yes,no,no
C100538,0.0995,0.6712,0.1582,34,blue-collar,married,unknown,245,yes,no,no
C100539,0.0885,0.8029,0.1715,34,blue-collar,married,primary,-144,yes,no,no
C100540,0.0771,0.6919,0.1699,46,blue-collar,married,secondary,71,yes,no,no
C100541,0.0995,0.7597,0.1695,49,services,divorced,secondary,505,yes,no,no
C100542,0.0769,0.6919,0.1635,50,technician,married,primary,249,yes,no,no
C100543,0.0771,0.6287,0.1656,34,admin.,single,secondary,0,yes,no,no
C100544,0.0771,0.6792,0.1635,40,unemployed,single,secondary,11,yes,no,no
C100545,0.0864,0.7846,0.1693,36,admin.,married,secondary,639,yes,no,no
C100546,0.0995,0.6041,0.1582,59,blue-collar,divorced,unknown,124,yes,no,no
C100547,0.0771,0.6336,0.1699,45,blue-collar,married,secondary,82,yes,no,no
C100548,0.1026,0.6331,0.1665,36,self-employed,married,tertiary,107,yes,no,no
C100549,0.0769,0.7056,0.1749,56,services,married,secondary,473,yes,no,no
C100550,0.0885,0.6929,0.1672,42,services,divorced,secondary,372,yes,yes,no
C100551,0.093,0.6331,0.1753,30,admin.,married,secondary,46,yes,no,no
C100552,0.0771,0.666,0.0978,30,student,single,tertiary,34,yes,no,no
C100553,0.0771,0.8,0.1375,47,self-employed,married,unknown,935,yes,no,no
C100554,0.093,0.6331,0.1715,33,blue-collar,married,secondary,-10,yes,no,no
C100555,0.0763,0.8025,0.1715,36,admin.,married,secondary,-106,yes,no,no
C100556,0.0995,0.7962,0.1596,39,services,divorced,primary,471,yes,no,no
C100557,0.1064,0.7232,0.1656,56,admin.,divorced,secondary,778,yes,no,no
C100558,0.1057,0.6708,0.1645,39,blue-collar,divorced,unknown,170,yes,no,no
C100559,0.093,0.796,0.1659,42,technician,married,secondary,315,yes,no,no
C100560,0.0995,0.779,0.1519,52,blue-collar,married,secondary,3165,no,no,no
C100561,0.1105,0.769,0.1635,36,admin.,divorced,secondary,131,yes,no,no
C100562,0.0995,0.6588,0.1715,35,entrepreneur,married,secondary,204,yes,no,no
C100563,0.093,0.6414,0.1749,47,technician,married,secondary,83,yes,no,no
C100564,0.0995,0.6912,0.1695,59,services,divorced,secondary,0,yes,yes,no
C100565,0.1026,0.7669,0.1517,57,blue-collar,married,primary,5431,yes,yes,no
C100566,0.0995,0.779,0.148,38,management,married,unknown,1759,yes,no,no
C100567,0.0771,0.7962,0.1695,46,unemployed,married,secondary,-125,yes,no,no
C100568,0.0771,0.6041,0.1468,34,blue-collar,married,secondary,0,no,no,no
C100569,0.0885,0.6424,0.1476,28,services,single,secondary,5090,yes,no,yes
C100570,0.0864,0.7597,0.1375,38,technician,married,unknown,573,yes,no,no
C100571,0.0885,0.7589,0.1749,56,blue-collar,married,secondary,1602,yes,no,no
C100572,0.0771,0.8029,0.1705,41,blue-collar,single,primary,-137,yes,yes,no
C100573,0.0769,0.543,0.1238,52,technician,married,unknown,0,no,no,no
C100574,0.0771,0.6414,0.1586,54,services,married,secondary,193,no,no,no
C100575,0.0784,0.7099,0.1742,61,retired,married,secondary,195,yes,yes,no
C100576,0.093,0.7232,0.1727,53,entrepreneur,married,secondary,288,no,no,no
C100577,0.0771,0.5589,0.1705,47,technician,married,secondary,19,yes,no,no
C100578,0.0769,0.7056,0.1635,53,blue-collar,married,primary,25,yes,no,no
C100579,0.0885,0.795,0.1708,46,services,married,secondary,216,yes,no,no
C100580,0.0995,0.7969,0.1672,39,blue-collar,divorced,primary,190,yes,yes,no
C100581,0.0864,0.5903,0.1635,56,technician,divorced,secondary,99,yes,no,no
C100582,0.1151,0.7056,0.1705,55,services,divorced,primary,2298,yes,no,no
C100583,0.0885,0.6331,0.1699,44,management,married,tertiary,17,yes,no,no
C100584,0.0864,0.5903,0.1695,37,technician,married,primary,0,yes,no,no
C100585,0.0771,0.779,0.1672,35,blue-collar,married,primary,0,yes,no,no
C100586,0.0995,0.6628,0.1695,55,blue-collar,married,secondary,840,yes,no,no
C100587,0.1105,0.7895,0.1672,37,services,married,secondary,358,yes,no,no
C100588,0.0864,0.6287,0.1596,30,technician,single,secondary,0,yes,no,no
C100589,0.0763,0.7969,0.1753,37,blue-collar,married,primary,-325,yes,yes,no
C100590,0.0885,0.7419,0.1665,36,technician,single,secondary,-15,yes,no,no
C100591,0.0864,0.8008,0.1708,38,technician,married,secondary,581,yes,no,no
C100592,0.1057,0.6929,0.1574,41,admin.,divorced,primary,4070,yes,no,no
C100593,0.0885,0.5698,0.1784,48,retired,married,secondary,74,no,yes,no
C100594,0.1105,0.672,0.1695,55,services,divorced,secondary,141,yes,no,no
C100595,0.0885,0.779,0.1616,28,services,divorced,secondary,89,no,no,no
C100596,0.0764,0.5036,0.1784,54,services,married,secondary,0,yes,no,no
C100597,0.0995,0.6929,0.154,30,blue-collar,married,secondary,450,no,no,no
C100598,0.1105,0.6424,0.1574,48,technician,married,tertiary,310,no,no,no
C100599,0.0769,0.6287,0.1705,31,self-employed,married,secondary,0,yes,no,no
C100600,0.105,0.7962,0.1693,38,blue-collar,married,secondary,384,yes,no,no
C100601,0.0771,0.7969,0.1672,37,blue-collar,married,secondary,395,yes,no,no
C100602,0.093,0.8025,0.1727,37,services,single,unknown,-118,yes,no,no
C100603,0.0763,0.6414,0.1742,56,blue-collar,married,primary,5,yes,yes,no
C100604,0.0764,0.769,0.1705,51,blue-collar,married,secondary,50,yes,yes,no
C100605,0.0771,0.8029,0.1727,39,blue-collar,married,secondary,285,yes,yes,no
C100606,0.0763,0.5801,0.1402,49,technician,married,unknown,15,no,no,no
C100607,0.093,0.7969,0.1742,51,blue-collar,married,primary,653,yes,yes,no
C100608,0.0995,0.769,0.1596,43,self-employed,married,secondary,918,yes,no,no
C100609,0.0864,0.8008,0.1635,32,services,married,secondary,243,yes,yes,no
C100610,0.1057,0.7834,0.1546,29,technician,single,tertiary,405,yes,no,no
C100611,0.1161,0.666,0.1672,48,management,divorced,tertiary,1328,yes,no,no
C100612,0.0769,0.6919,0.1672,55,services,married,primary,255,yes,no,no
C100613,0.0995,0.7597,0.1742,53,blue-collar,married,secondary,3397,yes,no,no
C100614,0.1105,0.6041,0.144,47,technician,married,unknown,2106,yes,no,no
